Geneid,8cell_1,8cell_2,8cell_3,Morula_1,Morula_2,Morula_3,Blastocyst_1,Blastocyst_2,Blastocyst_3
ENSG00000129993,120,6,126,8,2,2,0,2,0
ENSG00000259881,0,0,0,0,0,0,0,0,0
ENSG00000261226,0,0,0,0,0,0,0,0,0
ENSG00000205018,0,0,0,0,0,0,0,0,0
ENSG00000167515,348,643,516,329,241,414,2252,673,1207
ENSG00000187741,1127,797,1558,28,92,207,238,217,177
ENSG00000259954,0,0,6,4,0,0,0,0,0
ENSG00000077235,1419,3053,4149,821,468,1353,1075,1101,563
ENSG00000047578,276,269,143,73,11,102,215,65,23
ENSG00000261736,0,0,0,0,0,0,0,0,0
ENSG00000261329,1,0,0,0,0,6,5,0,0
ENSG00000273553,0,0,0,0,0,0,0,0,0
ENSG00000201371,0,0,0,0,0,0,0,0,0
ENSG00000212382,0,0,0,0,0,0,0,0,0
ENSG00000207266,0,0,0,0,0,0,0,0,0
ENSG00000127554,7,6,6,1,17,1,30,20,9
ENSG00000261369,0,0,0,2,0,7,32,0,0
ENSG00000222767,0,0,0,0,0,0,0,0,0
ENSG00000288601,0,0,0,0,0,0,0,0,0
ENSG00000222268,0,0,0,0,0,0,0,0,0
ENSG00000262038,0,0,0,0,0,0,0,0,0
ENSG00000259866,0,0,0,0,0,0,0,0,0
ENSG00000261336,0,0,0,0,0,0,8,0,0
ENSG00000259918,1,2,9,2,0,2,4,4,1
ENSG00000260497,0,0,0,0,0,0,0,0,0
ENSG00000275393,0,0,0,0,0,7,6,0,0
ENSG00000287125,0,0,1,0,0,0,7,0,0
ENSG00000283416,0,0,0,1,0,0,0,0,0
ENSG00000269898,0,0,0,0,0,0,0,0,0
ENSG00000131148,5124,2682,4157,1877,853,3436,2574,769,1302
ENSG00000252311,0,0,33,0,0,0,13,0,0
ENSG00000270184,0,0,0,0,0,0,11,0,7
ENSG00000270159,0,0,114,0,0,0,0,0,0
ENSG00000131143,20540,9534,16702,8198,3667,9448,27805,9345,13867
ENSG00000270698,0,0,0,0,0,0,0,0,0
ENSG00000214259,0,0,0,0,0,0,0,0,1
ENSG00000286510,0,0,0,0,0,0,0,0,0
ENSG00000279907,0,0,0,0,0,0,0,0,0
ENSG00000140968,212,9,168,195,0,19,7,0,0
ENSG00000274134,0,0,0,0,0,0,0,0,0
ENSG00000285163,0,0,0,0,0,0,0,0,0
ENSG00000268804,0,0,0,0,0,0,0,0,0
ENSG00000285040,0,0,0,0,0,0,0,0,0
ENSG00000269667,0,0,0,0,0,0,0,0,0
ENSG00000285012,0,0,0,0,0,0,0,0,0
ENSG00000279604,0,0,0,0,0,0,0,0,0
ENSG00000261177,0,84,0,0,0,0,0,0,0
ENSG00000268078,0,0,0,0,0,0,0,0,0
ENSG00000268505,0,0,0,0,0,4,0,0,0
ENSG00000269186,0,0,0,0,0,16,0,0,0
ENSG00000213658,0,0,0,0,0,0,4,0,12
ENSG00000103313,0,0,0,0,0,0,0,0,0
ENSG00000169189,350,387,825,150,97,279,575,214,318
ENSG00000245888,0,78,0,9,0,0,0,0,0
ENSG00000274092,0,0,0,0,0,0,0,0,0
ENSG00000077238,0,0,0,0,0,29,31,15,2
ENSG00000103522,1,0,0,0,0,0,0,0,0
ENSG00000169246,208,62,48,96,4,66,257,106,181
ENSG00000265462,0,0,0,0,0,0,2,0,0
ENSG00000287809,0,0,44,0,0,0,15,0,0
ENSG00000258186,0,0,0,0,0,0,0,0,0
ENSG00000273956,1,0,2,0,0,0,0,0,0
ENSG00000257639,74,0,1,0,0,0,0,0,0
ENSG00000271609,0,0,0,0,0,0,0,0,0
ENSG00000252798,0,0,0,0,0,0,0,0,0
ENSG00000261596,0,18,30,32,0,86,20,0,0
ENSG00000172366,178,298,939,1371,667,2188,1324,1701,1175
ENSG00000228201,0,0,11,0,0,0,0,0,0
ENSG00000161996,5,8,412,90,105,4,124,78,34
ENSG00000262528,0,0,0,0,0,0,0,0,0
ENSG00000103269,0,0,2,0,0,0,10,0,0
ENSG00000260394,0,0,0,0,0,0,0,0,0
ENSG00000279441,0,0,0,0,0,0,0,0,0
ENSG00000103266,3,0,139,26,27,54,80,30,11
ENSG00000161999,114,8,42,0,0,3,16,6,9
ENSG00000127580,0,5,168,100,14,307,646,149,280
ENSG00000261659,0,0,0,0,0,1,0,0,0
ENSG00000140983,247,742,1060,766,407,507,1928,1367,1220
ENSG00000198064,43,23,19,20,19,40,115,49,30
ENSG00000279800,237,120,56,42,20,50,56,4,50
ENSG00000284209,0,0,4,0,0,0,0,0,0
ENSG00000288300,0,0,0,0,0,0,0,0,0
ENSG00000286968,0,0,0,0,0,0,0,0,0
ENSG00000261644,0,0,0,0,0,0,0,0,0
ENSG00000201075,0,0,0,0,0,0,0,0,0
ENSG00000262454,2,0,56,11,0,1,1,0,6
ENSG00000207639,0,0,0,0,0,0,0,0,0
ENSG00000199130,1,0,0,0,0,0,0,0,0
ENSG00000260009,0,0,0,0,0,0,0,0,0
ENSG00000263257,0,40,0,5,0,0,0,0,0
ENSG00000140694,3665,4275,3127,1802,554,2915,1891,256,1197
ENSG00000260682,0,0,0,0,0,0,0,0,0
ENSG00000276519,0,0,0,0,0,0,0,0,0
ENSG00000184860,75,174,308,265,28,107,275,22,108
ENSG00000086696,0,0,0,0,20,0,0,0,0
ENSG00000261235,89,0,89,0,0,32,3,0,2
ENSG00000260161,0,0,0,0,0,0,0,0,0
ENSG00000135698,1812,2396,2281,621,355,1092,1254,96,563
ENSG00000261029,0,0,0,0,0,0,0,0,0
ENSG00000251888,0,0,0,0,0,0,0,0,0
ENSG00000260327,0,0,0,0,0,0,0,0,0
ENSG00000260866,0,7,2,0,0,1,0,0,0
ENSG00000260307,0,0,0,0,0,0,0,0,0
ENSG00000261541,0,0,0,0,0,0,0,0,0
ENSG00000260662,0,0,0,0,0,0,0,0,0
ENSG00000261233,0,0,0,0,0,0,0,0,0
ENSG00000289734,0,0,0,0,0,0,0,0,0
ENSG00000259966,0,0,0,0,0,0,0,0,0
ENSG00000262187,0,0,0,0,0,0,0,0,0
ENSG00000261111,0,0,0,0,0,0,0,0,0
ENSG00000261569,0,1,4,0,0,0,0,0,0
ENSG00000260311,0,0,0,0,0,0,0,0,0
ENSG00000260974,0,0,0,0,0,0,0,0,0
ENSG00000261391,0,0,0,0,0,0,0,0,0
ENSG00000260864,0,0,0,0,0,0,0,0,0
ENSG00000260845,0,0,0,0,0,0,0,0,0
ENSG00000261108,0,0,0,0,0,0,0,0,0
ENSG00000278950,0,0,0,0,0,0,0,0,0
ENSG00000279780,0,0,7,0,0,0,0,0,0
ENSG00000279795,0,0,0,0,0,0,0,0,0
ENSG00000260158,52,14,26,0,0,0,0,0,0
ENSG00000261719,0,1,0,0,0,0,0,0,0
ENSG00000259934,0,0,0,0,0,0,0,0,0
ENSG00000259303,0,0,0,0,0,0,0,0,0
ENSG00000260047,0,0,0,0,0,0,0,0,0
ENSG00000214614,0,0,0,0,0,0,0,0,0
ENSG00000261834,0,0,0,0,0,0,0,0,0
ENSG00000270864,0,0,0,0,0,0,0,0,0
ENSG00000277304,0,0,0,0,0,0,0,0,0
ENSG00000260610,0,0,0,0,0,0,0,0,0
ENSG00000259852,0,0,0,0,0,0,0,0,0
ENSG00000233732,0,0,6,0,0,0,0,0,0
ENSG00000260921,0,0,0,0,0,0,0,0,0
ENSG00000259997,0,0,0,0,0,0,0,0,0
ENSG00000271130,0,0,0,0,0,0,0,0,0
ENSG00000260900,0,1,1,0,0,0,0,0,0
ENSG00000261682,0,0,0,0,0,0,0,0,0
ENSG00000259800,0,0,0,0,0,0,0,0,0
ENSG00000261218,0,0,4,0,4,0,0,0,0
ENSG00000289733,0,0,0,0,0,0,0,0,0
ENSG00000197943,0,20,64,1,0,2,2,0,0
ENSG00000174943,376,910,767,110,101,135,93,40,76
ENSG00000188827,2,221,463,89,48,337,262,98,45
ENSG00000223168,0,0,0,0,0,0,0,0,0
ENSG00000260057,37,56,2,43,7,37,0,0,0
ENSG00000262117,9079,6295,3169,279,96,455,71,0,32
ENSG00000171490,33651,17756,22407,8775,3953,13385,12477,1278,5602
ENSG00000103342,15056,5863,9369,2559,1019,6683,10691,335,4910
ENSG00000261560,0,0,7,0,0,16,24,0,2
ENSG00000260318,0,0,11,0,0,2,2,0,0
ENSG00000261216,0,0,0,0,10,0,8,0,0
ENSG00000277458,0,0,0,0,0,0,0,0,0
ENSG00000048462,0,0,0,0,0,0,0,0,0
ENSG00000260224,0,0,0,0,0,0,0,0,0
ENSG00000260488,0,0,0,0,0,0,0,0,0
ENSG00000241641,0,0,0,6,0,0,7,0,4
ENSG00000175604,0,0,0,0,0,0,0,0,0
ENSG00000261293,0,0,0,12,0,0,0,0,0
ENSG00000289640,0,0,0,23,0,0,0,0,2
ENSG00000158486,1346,659,748,74,25,229,196,48,80
ENSG00000284685,0,0,0,0,0,0,0,0,0
ENSG00000289080,0,0,0,0,0,0,0,0,0
ENSG00000289029,0,0,0,0,0,0,0,0,0
ENSG00000102996,117,63,385,143,68,244,56,118,53
ENSG00000207173,18,0,0,0,0,0,0,0,0
ENSG00000261151,0,0,0,0,0,0,0,0,0
ENSG00000103005,736,532,915,465,419,188,836,252,424
ENSG00000254206,153,48,208,129,6,155,243,57,88
ENSG00000289754,0,0,0,0,0,0,0,0,0
ENSG00000288656,0,0,0,0,0,0,0,0,0
ENSG00000289755,0,0,0,0,0,0,0,0,0
ENSG00000289756,0,0,0,0,0,0,0,0,0
ENSG00000102977,42,201,869,33,29,73,477,247,159
ENSG00000261393,0,0,0,0,0,0,0,0,0
ENSG00000261092,0,0,0,33,12,22,0,0,0
ENSG00000260573,0,0,0,0,0,0,0,0,0
ENSG00000167207,0,0,0,0,0,0,0,0,0
ENSG00000102893,830,470,426,298,126,483,2608,97,894
ENSG00000261430,5,22,0,0,0,1,3,0,1
ENSG00000219027,0,0,0,0,0,0,0,0,0
ENSG00000251692,0,0,0,0,0,0,0,0,0
ENSG00000100726,12,73,71,131,234,65,696,1102,471
ENSG00000260646,75,0,0,0,0,0,0,0,0
ENSG00000103249,201,44,129,4,1,12,81,13,66
ENSG00000277639,0,43,80,37,0,0,0,0,0
ENSG00000172824,0,0,0,4,0,0,0,0,0
ENSG00000180185,0,0,18,0,2,18,434,64,120
ENSG00000168101,1859,1871,2290,270,197,754,876,359,344
ENSG00000215148,425,83,249,108,28,157,55,69,12
ENSG00000261509,0,0,0,0,0,1,0,0,0
ENSG00000205456,54,125,110,13,0,100,0,0,0
ENSG00000275034,2,0,0,0,0,1,0,0,0
ENSG00000243716,754,182,279,245,39,390,1071,308,669
ENSG00000214967,18,32,8,6,6,15,4,2,4
ENSG00000151006,0,0,0,4,0,0,0,0,0
ENSG00000205022,393,1379,1434,25,18,6,4,9,8
ENSG00000183632,2,9,0,2,1,0,0,0,0
ENSG00000284484,2209,1433,1554,1,99,104,0,0,0
ENSG00000125170,292,359,272,14,7,192,4,44,2
ENSG00000234719,81,47,44,82,89,220,18,2,28
ENSG00000260772,0,0,0,0,0,0,0,0,0
ENSG00000181019,3,347,758,36,0,51,1175,18,244
ENSG00000141101,5559,5188,6301,831,399,1821,1855,709,1040
ENSG00000260290,214,25,62,7,3,15,3,4,5
ENSG00000252443,0,0,0,0,0,0,0,0,0
ENSG00000102908,265,257,261,149,117,311,661,34,272
ENSG00000260664,31,91,18,0,0,0,0,0,0
ENSG00000174990,0,0,0,0,0,2,0,0,0
ENSG00000270385,0,0,1,0,0,0,0,0,4
ENSG00000260443,0,0,0,0,0,0,0,0,0
ENSG00000261193,0,0,0,0,0,0,0,0,0
ENSG00000205037,0,0,0,0,0,0,0,0,0
ENSG00000289563,0,0,0,0,0,0,0,0,0
ENSG00000260162,0,0,0,0,0,0,0,0,0
ENSG00000261327,0,0,0,0,0,0,0,0,0
ENSG00000260420,0,0,0,0,0,0,0,0,0
ENSG00000261816,0,0,0,0,0,0,0,0,0
ENSG00000172530,772,2097,1676,531,320,727,910,201,316
ENSG00000201999,0,0,0,0,0,0,0,0,0
ENSG00000286928,0,0,0,0,0,0,0,0,0
ENSG00000246898,0,0,0,0,0,0,0,0,0
ENSG00000289353,0,31,0,0,0,0,4,0,0
ENSG00000166546,45,0,93,3,0,0,0,0,0
ENSG00000187555,52081,29617,26810,10423,3873,25260,5418,558,2561
ENSG00000183336,0,0,0,0,0,0,0,0,0
ENSG00000261740,0,0,0,2,0,1,2,8,4
ENSG00000102898,4276,2614,4569,1529,1352,3075,5788,1700,2512
ENSG00000289151,57,0,0,0,0,0,0,0,0
ENSG00000287256,0,0,0,0,0,0,0,0,0
ENSG00000289307,0,2,10,0,0,0,0,0,0
ENSG00000260166,0,0,0,0,0,0,0,0,0
ENSG00000263307,0,4,96,0,0,8,8,0,0
ENSG00000285367,0,0,0,0,0,8,0,0,0
ENSG00000289907,0,0,0,0,0,0,0,0,0
ENSG00000260963,0,0,0,0,0,0,0,0,0
ENSG00000283003,0,2,0,0,0,0,0,0,0
ENSG00000262097,0,0,0,0,0,0,0,0,0
ENSG00000289932,0,0,0,0,0,0,0,0,0
ENSG00000289937,0,0,0,0,0,0,0,0,0
ENSG00000260944,0,0,0,0,0,1,0,0,0
ENSG00000262468,0,0,29,0,57,0,0,0,0
ENSG00000261008,101,304,79,38,2,3,8,2,0
ENSG00000261325,0,0,0,0,0,0,0,0,0
ENSG00000260850,225,0,50,0,0,0,0,0,0
ENSG00000245694,246,280,234,35,13,140,0,0,1
ENSG00000260630,0,0,9,46,2,33,33,2,72
ENSG00000236481,0,0,0,0,0,0,0,0,0
ENSG00000260498,0,0,70,0,0,0,0,0,0
ENSG00000261390,0,0,23,0,0,0,0,0,0
ENSG00000259768,98,12,34,10,0,64,49,2,9
ENSG00000260788,0,0,0,0,0,0,0,0,0
ENSG00000261302,0,0,89,0,0,17,0,0,0
ENSG00000260086,0,5,126,0,0,0,0,0,0
ENSG00000276075,0,0,0,0,0,32,0,0,0
ENSG00000260592,0,0,0,0,0,0,0,0,0
ENSG00000290010,0,0,0,0,0,0,0,0,0
ENSG00000289004,267,33,6,10,0,0,205,87,32
ENSG00000255198,718,360,140,116,20,63,44,18,5
ENSG00000277369,0,43,9,18,0,2,4,13,0
ENSG00000260018,0,0,0,2,0,0,2,12,4
ENSG00000290038,0,0,0,0,0,0,0,0,0
ENSG00000103051,232,376,259,269,173,256,1187,549,302
ENSG00000289073,10,50,74,1,0,0,0,0,0
ENSG00000038532,564,690,198,117,8,178,738,282,364
ENSG00000287121,0,0,0,0,0,0,34,0,0
ENSG00000263033,0,0,0,0,0,0,2,0,0
ENSG00000285527,0,0,0,0,0,0,0,0,0
ENSG00000261095,0,0,0,0,0,0,0,0,0
ENSG00000261651,0,0,0,0,0,0,0,0,0
ENSG00000261697,0,0,0,0,0,0,0,0,0
ENSG00000243705,0,0,0,0,0,0,0,0,0
ENSG00000280419,0,0,0,0,0,0,0,0,0
ENSG00000131152,0,0,0,0,0,0,0,0,0
ENSG00000270006,0,11,0,0,10,0,3,10,0
ENSG00000270082,0,0,0,0,0,0,0,0,0
ENSG00000103264,3549,1856,2416,544,265,847,413,283,235
ENSG00000269901,13,11,10,0,0,0,0,0,0
ENSG00000140941,37772,29365,37887,4743,2641,16499,4470,193,1846
ENSG00000261592,0,0,0,0,0,0,0,0,0
ENSG00000276393,0,0,0,0,0,0,0,0,16
ENSG00000276337,122,429,516,30,12,2,49,8,8
ENSG00000260714,0,0,0,0,0,0,0,0,0
ENSG00000262155,4,64,16,2,0,0,0,2,2
ENSG00000271105,0,0,0,4,0,19,0,0,0
ENSG00000263326,0,0,0,0,0,0,0,7,0
ENSG00000260448,1,218,41,50,6,0,23,1,30
ENSG00000262700,42,28,0,0,0,0,0,0,2
ENSG00000275494,0,45,51,0,0,0,49,23,4
ENSG00000205629,4380,3296,3235,465,72,355,2106,388,926
ENSG00000260034,0,0,0,24,0,0,649,46,84
ENSG00000266166,0,0,0,0,0,0,0,0,0
ENSG00000103375,0,72,13,0,0,0,2,0,0
ENSG00000155592,954,1162,994,124,214,507,369,65,213
ENSG00000259955,0,0,0,0,0,0,0,0,0
ENSG00000274925,0,113,78,3,0,44,21,0,19
ENSG00000181625,0,0,0,0,0,0,0,1,0
ENSG00000275441,0,29,12,6,1,2,2,0,2
ENSG00000196796,2,125,469,159,39,56,28,0,5
ENSG00000288983,46,63,1,8,77,100,37,6,13
ENSG00000261840,208,394,495,143,57,118,96,46,27
ENSG00000282034,0,0,0,0,0,0,0,0,0
ENSG00000224578,1004,1429,1380,292,125,704,752,62,192
ENSG00000008710,2,326,606,45,91,143,26,0,15
ENSG00000259933,0,1,7,2,1,1,1,0,0
ENSG00000261123,2,28,9,2,15,43,17,0,2
ENSG00000284008,0,0,0,0,0,0,0,0,0
ENSG00000261240,0,0,0,0,0,0,0,0,0
ENSG00000260447,0,1,0,0,0,0,0,0,0
ENSG00000200059,0,0,0,0,0,0,0,0,0
ENSG00000265867,0,0,0,0,0,0,0,0,0
ENSG00000264397,0,0,2,0,0,0,0,0,0
ENSG00000167964,72,94,130,6,0,0,0,0,6
ENSG00000260260,701,819,937,227,170,150,271,267,136
ENSG00000206630,0,0,0,0,0,0,0,0,0
ENSG00000281010,0,0,0,0,0,0,0,0,0
ENSG00000131653,441,317,341,55,73,310,672,381,338
ENSG00000167971,0,7,3,0,0,0,0,8,0
ENSG00000167965,395,610,403,221,150,180,2494,1647,830
ENSG00000182685,0,0,0,8,1,0,9,0,2
ENSG00000184207,472,139,823,381,215,307,468,418,381
ENSG00000261532,0,0,0,0,0,0,0,0,0
ENSG00000167967,7103,3852,4368,1256,820,1801,1096,742,364
ENSG00000259780,0,0,0,0,0,0,0,0,0
ENSG00000167968,0,0,0,17,23,5,0,0,0
ENSG00000167969,837,688,567,899,214,648,1537,1645,844
ENSG00000261663,73,23,56,23,0,27,14,9,13
ENSG00000205937,21225,19576,18012,5179,1495,5843,8776,3468,3329
ENSG00000260778,0,20,153,0,0,4,39,8,8
ENSG00000266643,0,0,0,0,0,0,0,0,0
ENSG00000284346,0,0,0,0,0,0,0,0,0
ENSG00000264004,0,0,0,0,0,0,0,0,0
ENSG00000102934,515,148,147,138,413,389,200,13,128
ENSG00000090565,216,241,765,32,43,99,262,127,94
ENSG00000201034,0,0,0,0,0,0,0,0,0
ENSG00000230428,0,0,0,0,0,0,0,0,0
ENSG00000277142,0,0,0,0,0,0,6,26,0
ENSG00000103326,254,733,626,266,18,205,480,410,330
ENSG00000266124,0,0,0,0,0,0,0,0,0
ENSG00000266235,0,0,0,0,0,0,0,0,0
ENSG00000261691,0,0,0,0,0,0,0,0,0
ENSG00000161992,0,0,0,0,0,0,0,0,0
ENSG00000289107,0,0,0,0,0,0,0,0,0
ENSG00000287340,0,0,0,0,0,0,0,0,0
ENSG00000078328,59,39,68,2,7,99,13,0,0
ENSG00000289991,350,0,47,7,0,0,0,0,0
ENSG00000289618,0,0,0,0,0,0,0,0,0
ENSG00000124067,259,0,34,0,2,2,206,64,62
ENSG00000233614,0,0,0,0,0,0,0,0,0
ENSG00000290355,3,7,5,1,0,0,0,0,0
ENSG00000261711,0,0,0,0,0,0,0,0,0
ENSG00000290413,0,0,0,0,0,0,0,0,0
ENSG00000240338,0,0,0,0,0,0,0,0,0
ENSG00000290455,0,0,0,0,0,0,0,0,0
ENSG00000255986,0,0,0,0,0,0,0,0,0
ENSG00000290662,0,0,0,0,0,0,0,0,0
ENSG00000275691,0,0,0,0,0,0,0,0,0
ENSG00000290663,0,0,0,0,0,0,0,0,0
ENSG00000185710,29,19,12,3,0,12,42,2,12
ENSG00000257408,0,0,0,0,0,0,0,0,0
ENSG00000260908,0,28,35,0,0,60,0,0,0
ENSG00000258150,0,0,0,0,0,0,0,0,0
ENSG00000279228,0,0,0,0,0,0,0,0,0
ENSG00000271699,0,0,0,0,0,0,0,0,0
ENSG00000258130,0,0,0,0,0,0,0,0,0
ENSG00000278887,0,0,0,0,0,0,0,0,0
ENSG00000255185,0,0,0,0,0,0,0,0,0
ENSG00000261741,0,0,0,0,0,0,0,0,0
ENSG00000205918,0,0,0,0,0,0,0,0,0
ENSG00000222019,0,0,0,0,0,0,0,0,0
ENSG00000261812,0,0,0,0,0,0,0,0,0
ENSG00000230267,0,8,0,2,0,0,1,0,0
ENSG00000257122,0,0,0,0,0,0,0,0,0
ENSG00000290865,0,2,27,21,1,0,76,0,23
ENSG00000257838,0,0,0,0,0,0,0,0,0
ENSG00000290866,0,1,1,0,0,3,1,0,0
ENSG00000214331,0,0,0,0,0,0,0,0,0
ENSG00000255277,0,0,0,0,0,0,0,0,0
ENSG00000290943,0,0,0,0,0,0,0,0,0
ENSG00000260628,0,0,0,0,0,0,0,0,0
ENSG00000260644,0,0,0,0,0,1,1,2,0
ENSG00000214617,0,0,1,0,0,0,0,0,1
ENSG00000261599,0,0,0,0,0,0,0,0,0
ENSG00000183604,0,0,0,0,0,28,0,0,2
ENSG00000262583,0,0,0,0,0,0,0,0,0
ENSG00000291051,0,0,0,7,0,0,1,3,10
ENSG00000237296,0,1,0,0,0,0,0,0,0
ENSG00000291060,0,1,3,0,0,2,0,0,0
ENSG00000248124,0,0,0,0,0,0,0,0,0
ENSG00000180747,0,0,0,0,0,0,0,0,0
ENSG00000205361,0,0,0,0,0,0,0,0,0
ENSG00000291095,0,0,0,0,0,0,0,0,0
ENSG00000260078,0,0,0,0,0,0,0,0,0
ENSG00000260549,0,0,0,0,0,0,0,0,0
ENSG00000291105,0,0,0,0,0,0,1,0,0
ENSG00000262587,0,24,0,0,0,0,0,0,0
ENSG00000291179,0,0,0,0,0,0,0,0,0
ENSG00000284649,0,0,0,0,0,0,0,0,0
ENSG00000261556,23,4,48,1,17,0,15,0,6
ENSG00000215154,0,0,0,0,0,0,0,0,0
ENSG00000289181,0,0,0,0,0,0,0,0,0
ENSG00000103495,23,30,33,8,0,10,57,82,61
ENSG00000281005,0,102,89,0,0,0,2,0,0
ENSG00000290183,0,0,0,0,0,0,0,0,0
ENSG00000006194,2309,1561,2565,489,225,971,522,48,219
ENSG00000197006,2175,2029,3192,1174,702,2056,2383,89,985
ENSG00000291066,0,25,25,4,0,2,7,0,0
ENSG00000290675,0,0,0,0,0,0,0,0,0
ENSG00000274460,23,23,2,0,0,0,165,6,20
ENSG00000185716,202,201,725,54,20,49,113,39,78
ENSG00000260277,0,0,0,0,0,0,0,0,0
ENSG00000175267,0,115,20,0,0,0,0,0,3
ENSG00000183921,0,0,0,0,0,0,0,0,0
ENSG00000287739,0,0,0,0,0,0,0,0,0
ENSG00000291262,0,1,0,0,0,0,0,0,0
ENSG00000290674,0,0,0,0,0,0,0,0,0
ENSG00000208017,0,0,0,0,0,0,0,0,0
ENSG00000157322,0,0,0,0,12,7,1,0,47
ENSG00000277003,16,0,1,0,0,0,0,0,0
ENSG00000226232,0,0,0,0,0,0,0,0,0
ENSG00000291263,1,3,0,10,2,4,7,0,0
ENSG00000291219,0,0,0,0,0,0,0,0,0
ENSG00000278848,0,1,0,0,0,0,0,0,0
ENSG00000282927,0,0,0,0,0,0,0,0,0
ENSG00000262090,0,0,0,0,0,0,0,0,0
ENSG00000260626,0,0,0,0,0,0,0,0,0
ENSG00000261200,2,0,0,3,0,0,0,0,0
ENSG00000261466,0,0,0,0,0,0,0,0,0
ENSG00000290420,0,0,0,0,0,0,0,0,0
ENSG00000261405,0,0,10,0,0,0,0,0,0
ENSG00000259882,0,34,0,112,0,0,17,0,0
ENSG00000290414,64,30,47,24,23,2,43,4,12
ENSG00000291264,3,2,14,5,0,0,7,1,1
ENSG00000260518,0,0,2,0,0,0,5,0,0
ENSG00000282924,5,3,3,0,0,0,0,0,0
ENSG00000261580,0,0,0,0,0,0,0,0,0
ENSG00000260308,4,8,2,0,0,0,0,0,0
ENSG00000270467,0,0,0,0,0,0,0,0,0
ENSG00000261153,0,13,19,0,0,0,0,0,0
ENSG00000271178,0,0,0,0,0,0,0,0,0
ENSG00000259680,0,0,0,0,0,0,0,0,0
ENSG00000270924,0,0,0,0,0,0,0,0,0
ENSG00000271691,0,0,0,0,0,0,0,0,0
ENSG00000260312,0,0,0,0,0,0,0,0,0
ENSG00000270318,0,0,0,0,0,0,0,0,0
ENSG00000260525,0,0,0,0,0,0,0,0,0
ENSG00000260781,0,1,0,0,0,2,1,1,0
ENSG00000290419,0,0,0,0,0,0,0,0,0
ENSG00000271620,0,0,0,0,0,0,0,0,0
ENSG00000261607,0,0,0,0,0,0,0,0,0
ENSG00000259842,0,0,0,0,0,0,0,0,0
ENSG00000270401,0,0,0,0,0,0,0,0,0
ENSG00000198373,2382,1798,674,58,33,24,399,136,105
ENSG00000250616,0,11,111,69,0,158,83,6,9
ENSG00000290692,0,0,0,0,0,0,0,0,0
ENSG00000290693,0,0,0,0,0,0,0,0,0
ENSG00000291047,0,0,0,0,0,0,0,0,0
ENSG00000291266,0,0,0,0,0,0,0,0,0
ENSG00000260219,105,47,785,57,110,165,14,0,9
ENSG00000290985,0,0,0,0,0,0,0,0,0
ENSG00000291267,0,0,0,0,0,0,0,0,0
ENSG00000290986,0,2,0,0,0,0,0,0,0
ENSG00000291269,0,0,0,0,0,0,0,0,0
ENSG00000261536,0,0,0,0,0,0,0,0,0
ENSG00000260414,0,0,0,0,0,0,0,0,0
ENSG00000260419,0,0,0,0,0,0,0,0,0
ENSG00000205457,1,0,0,0,0,0,0,0,0
ENSG00000260827,0,0,0,0,0,0,0,0,0
ENSG00000260933,0,0,0,0,0,0,0,0,0
ENSG00000278994,30,165,34,1,0,3,0,0,0
ENSG00000276484,0,0,0,0,0,0,0,0,0
ENSG00000214940,0,0,1,2,0,1,0,0,0
ENSG00000285628,0,0,0,0,0,0,0,0,0
ENSG00000205746,0,3,19,0,0,2,0,0,0
ENSG00000290386,0,0,0,0,0,0,0,0,0
ENSG00000273613,0,0,0,0,0,0,0,0,0
ENSG00000277647,0,0,0,0,0,0,0,0,0
ENSG00000254681,0,0,7,0,0,1,0,0,0
ENSG00000275391,0,0,0,0,0,0,0,0,0
ENSG00000291270,0,0,0,0,0,0,0,0,0
ENSG00000206927,0,0,0,0,0,0,0,0,0
ENSG00000257563,0,0,0,0,0,0,0,0,0
ENSG00000266291,0,0,0,0,0,0,0,0,0
ENSG00000265776,0,0,0,0,0,0,0,0,0
ENSG00000257527,0,0,0,1,0,0,0,1,0
ENSG00000266454,0,0,0,0,0,0,0,0,0
ENSG00000185164,92,33,118,61,10,123,95,25,136
ENSG00000274025,0,0,0,0,0,0,0,0,0
ENSG00000277014,0,0,0,0,0,0,0,0,0
ENSG00000262974,0,0,0,0,0,0,0,0,0
ENSG00000260550,0,0,0,0,0,0,0,0,0
ENSG00000291057,714,1665,1447,99,34,97,0,0,0
ENSG00000256340,0,0,0,0,0,0,0,0,0
ENSG00000290383,0,0,0,0,0,0,0,0,0
ENSG00000291271,0,0,0,0,0,0,0,0,0
ENSG00000290953,0,0,0,0,0,0,0,0,0
ENSG00000263918,0,0,0,0,0,0,0,0,0
ENSG00000258354,0,0,3,0,0,0,0,0,1
ENSG00000265537,0,0,0,0,0,0,0,0,0
ENSG00000183458,0,0,2,0,0,0,0,0,0
ENSG00000207425,0,6,1,0,0,0,0,2,1
ENSG00000290391,0,0,0,0,0,0,0,0,0
ENSG00000183426,45,64,205,24,54,21,26,2,24
ENSG00000275259,0,0,0,0,0,0,0,0,0
ENSG00000278265,0,0,0,0,0,0,0,0,0
ENSG00000273804,0,0,0,0,0,0,0,0,0
ENSG00000179889,1021,1856,3359,180,59,460,2020,251,810
ENSG00000261819,26,14,10,3,3,16,11,8,13
ENSG00000238728,0,0,0,0,0,0,0,0,0
ENSG00000275910,0,0,0,0,0,0,3,0,3
ENSG00000157045,347,327,626,141,126,223,364,27,249
